step,timestamp,room_temperature,outside_temperature,pue,cooling_setpoint,cooling_power,cooling_fan_speed
220,1774113514.143226,31.687386067864775,13.899999618530273,1.5333745274730115,22.0,6595.532005804603,50.0
221,1774113514.144186,31.726422324178486,13.899999618530273,1.5241905318364384,22.0,6621.101938920734,50.0
222,1774113514.145207,31.765467545346702,13.899999618530273,1.5256540572112947,22.0,6646.67774428876,50.0
223,1774113514.146191,31.806123265029306,13.899999618530273,1.5115855026943237,22.0,6673.308475082154,50.0
224,1774113514.14708,31.845404866440642,13.899999618530273,1.5264585091448024,22.0,6699.039116686472,50.0
225,1774113514.147954,31.884299238041812,13.899999618530273,1.5318883773297978,22.0,6724.5161110079425,50.0
226,1774113514.148847,31.923770522561302,13.899999618530273,1.5276548582329914,22.0,6750.371000807318,50.0
227,1774113514.149739,31.964210976894233,13.899999618530273,1.5190613746326083,22.0,6767.715047793206,50.0
228,1774113514.150606,32.00314480612442,13.899999618530273,1.5335903443815537,22.0,6767.715047793206,50.0
229,1774113514.339782,32.04129702565716,12.899999618530273,1.518514246083403,22.0,6505.682146776167,50.0
230,1774113514.340696,32.08143311347122,12.899999618530273,1.4993924846101885,22.0,6505.682146776167,50.0
231,1774113514.341607,32.12008772555906,12.899999618530273,1.513395685290358,22.0,6505.682146776167,50.0
232,1774113514.342527,32.158290880702864,12.899999618530273,1.5177659618615067,22.0,6505.682146776167,50.0
233,1774113514.34347,32.19647403116873,12.899999618530273,1.5178861077989076,22.0,6505.682146776167,50.0
234,1774113514.344389,32.2348772442628,12.899999618530273,1.5156290183240384,22.0,6505.682146776167,50.0
235,1774113514.345307,32.27378759939193,12.899999618530273,1.5106009929220219,22.0,6505.682146776167,50.0
236,1774113514.346243,32.31369814356036,12.899999618530273,1.501037711600492,22.0,6505.682146776167,50.0
237,1774113514.347403,32.35210075714937,12.899999618530273,1.51539549873612,22.0,6505.682146776167,50.0
238,1774113514.348357,32.390734311821205,12.899999618530273,1.5130533896974874,22.0,6505.682146776167,50.0
239,1774113514.349269,32.42975048207364,12.899999618530273,1.5092693671347481,22.0,6505.682146776167,50.0
240,1774113514.350207,32.46800612181186,12.899999618530273,1.516608880244667,22.0,6505.682146776167,50.0
241,1774113514.351137,32.50616608959819,10.399999618530273,1.4644374200492327,22.0,5896.909922935801,50.0
242,1774113514.352054,32.54185550275685,10.399999618530273,1.4872312231541887,22.0,5896.909922935801,50.0
243,1774113514.35295,32.58158069941117,10.399999618530273,1.450899116935181,22.0,5896.909922935801,50.0
244,1774113514.35387,32.61897911678045,10.399999618530273,1.471041302674696,22.0,5896.909922935801,50.0
245,1774113514.354773,32.65800944475626,10.399999618530273,1.456616237158753,22.0,5896.909922935801,50.0
246,1774113514.355659,32.69653463381121,10.399999618530273,1.460894863980287,22.0,5896.909922935801,50.0
247,1774113514.356553,32.7338713739279,10.399999618530273,1.4713850399866346,22.0,5896.909922935801,50.0
248,1774113514.357432,32.77241110805678,10.399999618530273,1.4606319971838668,22.0,5896.909922935801,50.0
249,1774113514.358315,32.81085957777535,10.399999618530273,1.4613558643462932,22.0,5896.909922935801,50.0
250,1774113514.359239,32.84822421982163,10.399999618530273,1.4709165160950224,22.0,5896.909922935801,50.0
251,1774113514.360158,32.885543509148846,10.399999618530273,1.471257886403933,22.0,5896.909922935801,50.0
252,1774113514.361063,32.92235646290277,10.399999618530273,1.4758310418628398,22.0,5896.909922935801,50.0
253,1774113514.565005,32.96065242717559,9.600000381469727,1.4468146287442465,22.0,5715.834972849975,50.0
254,1774113514.56593,32.99860067957408,9.600000381469727,1.4496955592220482,22.0,5715.834972849975,50.0
255,1774113514.566824,33.03569741608571,9.600000381469727,1.4570121015435034,22.0,5715.834972849975,50.0
256,1774113514.567744,33.07117621017053,9.600000381469727,1.4716590602139394,22.0,5715.834972849975,50.0
257,1774113514.568813,33.10961943237687,9.600000381469727,1.4453191532010563,22.0,5715.834972849975,50.0
258,1774113514.569796,33.14682916014046,9.600000381469727,1.455816543771601,22.0,5715.834972849975,50.0
259,1774113514.57071,33.183768645695594,9.600000381469727,1.4581299572765698,22.0,5715.834972849975,50.0
260,1774113514.571669,33.21933962626231,9.600000381469727,1.4705083168330955,22.0,5715.834972849975,50.0
261,1774113514.572622,33.25577391365734,9.600000381469727,1.462512781918253,22.0,5715.834972849975,50.0
262,1774113514.57353,33.294332670312684,9.600000381469727,1.4440358004045122,22.0,5715.834972849975,50.0
263,1774113514.57444,33.33142417671167,9.600000381469727,1.4565184202256816,22.0,5715.834972849975,50.0
264,1774113514.575344,33.36898445687827,9.600000381469727,1.4523662509532325,22.0,5715.834972849975,50.0
265,1774113514.576226,33.40588713927406,8.199999809265137,1.4314745229265975,22.0,5414.435590726586,50.0
266,1774113514.577095,33.44278958207202,8.199999809265137,1.4314130755701933,22.0,5414.435590726586,50.0
267,1774113514.577987,33.479850577765944,8.199999809265137,1.4300394647974082,22.0,5414.435590726586,50.0
268,1774113514.578883,33.51748572889145,8.199999809265137,1.4252989137903345,22.0,5414.435590726586,50.0
269,1774113514.579788,33.55470151857623,8.199999809265137,1.428641212408914,22.0,5414.435590726586,50.0
270,1774113514.580747,33.5907130825822,8.199999809265137,1.4386634848190647,22.0,5414.435590726586,50.0
