step,timestamp,room_temperature,outside_temperature,pue,cooling_setpoint,cooling_power,cooling_fan_speed
144,1774114027.237122,42.0,24.0,3.7208513729078225,18.0,20041.237113402058,100.0
145,1774114027.241501,42.0,24.0,3.693043667661229,18.0,20041.237113402058,100.0
146,1774114027.314549,42.0,24.0,3.5166044027008456,18.0,20041.237113402058,100.0
147,1774114027.319028,42.0,24.0,4.368359203481355,18.0,20041.237113402058,100.0
148,1774114027.32332,42.0,24.0,4.415767509728523,18.0,20041.237113402058,100.0
149,1774114027.327732,42.0,24.0,3.6005561072099073,18.0,20041.237113402058,100.0
150,1774114027.332328,42.0,24.0,3.6783638914156636,18.0,20041.237113402058,100.0
151,1774114027.409395,42.0,24.0,3.6948787332573367,18.0,20041.237113402058,100.0
152,1774114027.413539,42.0,24.0,3.660455157408558,18.0,20041.237113402058,100.0
153,1774114027.417845,42.0,24.0,4.078970748000848,18.0,20041.237113402058,100.0
154,1774114027.422877,42.0,24.0,3.701056339904653,18.0,20041.237113402058,100.0
155,1774114027.427004,42.0,24.0,3.679050144972268,18.0,20041.237113402058,100.0
156,1774114027.499621,42.0,24.0,4.094894385494164,18.0,20041.237113402058,100.0
157,1774114027.504592,42.0,24.0,3.2143907025607255,18.0,20041.237113402058,100.0
158,1774114027.508841,42.0,24.0,3.6158553068555617,18.0,20041.237113402058,100.0
159,1774114027.512923,42.0,24.0,4.340348582124124,18.0,20041.237113402058,100.0
160,1774114027.517901,42.0,24.0,3.5550885600091107,18.0,20041.237113402058,100.0
161,1774114027.590802,42.0,24.0,4.224323083256732,18.0,20041.237113402058,100.0
162,1774114027.595475,42.0,24.0,3.513480613840293,18.0,20041.237113402058,100.0
163,1774114027.599651,42.0,24.0,3.401896211519347,18.0,20041.237113402058,100.0
164,1774114027.60393,42.0,24.0,4.146993450669465,18.0,20041.237113402058,100.0
165,1774114027.608736,42.0,24.0,3.4595707577699,18.0,20041.237113402058,100.0
166,1774114027.678488,42.0,24.0,3.6375991292584384,18.0,20041.237113402058,100.0
167,1774114027.682631,42.0,24.0,3.5032408568211846,18.0,20041.237113402058,100.0
168,1774114027.687097,42.0,24.0,3.2076848213206666,18.0,20041.237113402058,100.0
169,1774114027.691645,42.0,24.0,3.8880042654510816,18.0,20041.237113402058,100.0
170,1774114027.695695,42.0,24.0,4.116167587706051,18.0,20041.237113402058,100.0
171,1774114027.763374,42.0,24.0,4.1836782880567664,18.0,20041.237113402058,100.0
172,1774114027.767596,42.0,24.0,4.147381072933116,18.0,20041.237113402058,100.0
173,1774114027.771916,42.0,24.0,3.8212236264204664,18.0,20041.237113402058,100.0
174,1774114027.775871,42.0,24.0,3.665048134394118,18.0,20041.237113402058,100.0
175,1774114027.780153,42.0,24.0,3.688462078245798,18.0,20041.237113402058,100.0
176,1774114027.853326,42.0,24.0,3.5043257415357965,18.0,20041.237113402058,100.0
177,1774114027.857553,42.0,24.0,3.7878206835565837,18.0,20041.237113402058,100.0
178,1774114027.862001,42.0,24.0,3.3236177258431625,18.0,20041.237113402058,100.0
179,1774114027.866649,42.0,24.0,3.900763610712684,18.0,20041.237113402058,100.0
180,1774114027.870868,42.0,24.0,3.0272229913084914,18.0,20041.237113402058,100.0
181,1774114027.943918,42.0,24.0,3.5712602782115015,18.0,20041.237113402058,100.0
182,1774114027.94885,42.0,24.0,4.174633319493185,18.0,20041.237113402058,100.0
183,1774114027.953471,42.0,24.0,4.286571558684326,18.0,20041.237113402058,100.0
184,1774114027.958732,42.0,24.0,3.621051866634707,18.0,20041.237113402058,100.0
185,1774114027.962674,42.0,24.0,3.8878158311850517,18.0,20041.237113402058,100.0
186,1774114028.19155,42.0,24.0,3.5453998487213254,18.0,20041.237113402058,100.0
187,1774114028.196534,42.0,24.0,3.626205779735073,18.0,20041.237113402058,100.0
188,1774114028.201013,42.0,24.0,3.828983441099829,18.0,20041.237113402058,100.0
189,1774114028.205052,42.0,24.0,4.176226140049661,18.0,20041.237113402058,100.0
190,1774114028.210349,42.0,24.0,4.55284577964123,18.0,20041.237113402058,100.0
191,1774114028.282104,42.0,24.0,3.9891162924610355,18.0,20041.237113402058,100.0
192,1774114028.286477,42.0,24.0,3.504340073811793,18.0,20041.237113402058,100.0
193,1774114028.291112,42.0,24.0,3.723279923972358,18.0,20041.237113402058,100.0
194,1774114028.295039,42.0,24.0,4.396843247163113,18.0,20041.237113402058,100.0
195,1774114028.29908,42.0,24.0,3.7403489625321047,18.0,20041.237113402058,100.0
196,1774114028.37223,42.0,24.0,3.664180079478822,18.0,20041.237113402058,100.0
197,1774114028.376421,42.0,24.0,4.204920221745947,18.0,20041.237113402058,100.0
198,1774114028.381147,42.0,24.0,3.7506658458708686,18.0,20041.237113402058,100.0
199,1774114028.385271,42.0,24.0,3.7882151397695534,18.0,20041.237113402058,100.0
200,1774114028.389649,42.0,24.0,4.347857085573957,18.0,20041.237113402058,100.0
201,1774114028.506056,42.0,24.0,3.678955074964733,18.0,20041.237113402058,100.0
202,1774114028.510119,42.0,24.0,3.609343559095571,18.0,20041.237113402058,100.0
203,1774114028.51497,42.0,24.0,3.4444456449551355,18.0,20041.237113402058,100.0
204,1774114028.519452,42.0,24.0,3.4541187380257057,18.0,20041.237113402058,100.0
205,1774114028.52416,42.0,24.0,4.493474868907177,18.0,20041.237113402058,100.0
206,1774114028.599295,42.0,24.0,4.24689184909226,18.0,20041.237113402058,100.0
207,1774114028.603527,42.0,24.0,3.6304433830125453,18.0,20041.237113402058,100.0
208,1774114028.60864,42.0,24.0,3.6320420778778564,18.0,20041.237113402058,100.0
209,1774114028.612889,42.0,24.0,3.632797404644365,18.0,20041.237113402058,100.0
210,1774114028.616916,42.0,24.0,2.849357739110668,18.0,20041.237113402058,100.0
211,1774114028.688696,42.0,24.0,3.6160767188073173,18.0,20041.237113402058,100.0
212,1774114028.69315,42.0,24.0,3.4379079789283726,18.0,20041.237113402058,100.0
213,1774114028.69738,42.0,24.0,3.4939960596551054,18.0,20041.237113402058,100.0
214,1774114028.701894,42.0,24.0,3.5926363061338464,18.0,20041.237113402058,100.0
215,1774114028.706361,42.0,24.0,3.963978667698671,18.0,20041.237113402058,100.0
216,1774114028.779508,42.0,24.0,3.5596325717872697,18.0,20041.237113402058,100.0
217,1774114028.784341,42.0,24.0,4.182567065359194,18.0,20041.237113402058,100.0
218,1774114028.788286,42.0,24.0,3.9351146198415288,18.0,20041.237113402058,100.0
219,1774114028.79298,42.0,24.0,4.047625918472414,18.0,20041.237113402058,100.0
220,1774114028.797841,42.0,24.0,3.8076957821238677,18.0,20041.237113402058,100.0
221,1774114028.872289,42.0,24.0,3.140714044556332,18.0,20041.237113402058,100.0
222,1774114028.877358,42.0,24.0,4.865612972167,18.0,20041.237113402058,100.0
223,1774114028.881328,42.0,24.0,3.5931852935991238,18.0,20041.237113402058,100.0
224,1774114028.885356,42.0,24.0,4.6909083761272985,18.0,20041.237113402058,100.0
225,1774114028.890181,42.0,24.0,4.053246719419607,18.0,20041.237113402058,100.0
226,1774114028.963273,42.0,24.0,3.469015610018617,18.0,20041.237113402058,100.0
227,1774114028.967647,42.0,24.0,3.826670129371486,18.0,20041.237113402058,100.0
228,1774114028.972161,42.0,24.0,4.370630654332323,18.0,20041.237113402058,100.0
229,1774114028.976312,42.0,24.0,4.179677873969329,18.0,20041.237113402058,100.0
230,1774114028.980898,42.0,24.0,3.606059497146126,18.0,20041.237113402058,100.0
231,1774114029.053092,42.0,24.0,4.192046696486287,18.0,20041.237113402058,100.0
232,1774114029.057129,42.0,24.0,3.776343992565381,18.0,20041.237113402058,100.0
233,1774114029.061739,42.0,24.0,3.8454685424661004,18.0,20041.237113402058,100.0
234,1774114029.066213,42.0,24.0,4.159778129202782,18.0,20041.237113402058,100.0
235,1774114029.070359,42.0,24.0,3.195720915319113,18.0,20041.237113402058,100.0
236,1774114029.144487,42.0,24.0,3.6316243622958746,18.0,20041.237113402058,100.0
237,1774114029.148802,42.0,24.0,5.04303881987221,18.0,20041.237113402058,100.0
238,1774114029.153096,42.0,24.0,3.7994910019351518,18.0,20041.237113402058,100.0
239,1774114029.157499,42.0,24.0,4.177479264294528,18.0,20041.237113402058,100.0
240,1774114029.161698,42.0,24.0,3.565060862886716,18.0,20041.237113402058,100.0
241,1774114029.236364,42.0,24.0,4.250072014336705,18.0,20041.237113402058,100.0
242,1774114029.240423,42.0,24.0,3.9310800535930666,18.0,20041.237113402058,100.0
243,1774114029.244648,42.0,24.0,3.6898826005611896,18.0,20041.237113402058,100.0
244,1774114029.24937,42.0,24.0,3.5676638141914645,18.0,20041.237113402058,100.0
245,1774114029.2537,42.0,24.0,4.492681357870638,18.0,20041.237113402058,100.0
246,1774114029.327234,42.0,24.0,4.038119296779503,18.0,20041.237113402058,100.0
247,1774114029.331633,42.0,24.0,4.106721365577483,18.0,20041.237113402058,100.0
248,1774114029.335795,42.0,24.0,4.197717099837091,18.0,20041.237113402058,100.0
249,1774114029.339798,42.0,24.0,3.310093767414377,18.0,20041.237113402058,100.0
250,1774114029.344474,42.0,24.0,3.7407871620083646,18.0,20041.237113402058,100.0
251,1774114029.417498,42.0,24.0,4.550810918980855,18.0,20041.237113402058,100.0
252,1774114029.421923,42.0,24.0,3.565241590763868,18.0,20041.237113402058,100.0
253,1774114029.42629,42.0,24.0,3.224671553781459,18.0,20041.237113402058,100.0
254,1774114029.43031,42.0,24.0,3.5319337503736223,18.0,20041.237113402058,100.0
255,1774114029.434882,42.0,24.0,4.736942466390432,18.0,20041.237113402058,100.0
256,1774114029.508581,42.0,24.0,4.136299619904322,18.0,20041.237113402058,100.0
257,1774114029.512591,42.0,24.0,3.4645946421528966,18.0,20041.237113402058,100.0
258,1774114029.517517,42.0,24.0,4.255980754578391,18.0,20041.237113402058,100.0
259,1774114029.521575,42.0,24.0,3.7460192587655934,18.0,20041.237113402058,100.0
260,1774114029.525637,42.0,24.0,3.6292687370354564,18.0,20041.237113402058,100.0
261,1774114029.883409,42.0,24.0,4.386346899473086,18.0,20041.237113402058,100.0
262,1774114029.889991,42.0,24.0,3.9569283183812236,18.0,20041.237113402058,100.0
263,1774114029.895303,42.0,24.0,6.572528048990928,18.0,20041.237113402058,100.0
264,1774114029.900799,42.0,24.0,4.453893292452527,18.0,20041.237113402058,100.0
265,1774114029.907284,42.0,24.0,4.05204829215098,18.0,20041.237113402058,100.0
266,1774114030.29984,42.0,24.0,4.5999577941091445,18.0,20041.237113402058,100.0
267,1774114030.305981,42.0,24.0,3.3759677423466035,18.0,20041.237113402058,100.0
268,1774114030.311155,42.0,24.0,4.730363403288225,18.0,20041.237113402058,100.0
269,1774114030.317012,42.0,24.0,4.154047046967383,18.0,20041.237113402058,100.0
270,1774114030.322189,42.0,24.0,3.897248765991624,18.0,20041.237113402058,100.0
271,1774114030.773099,42.0,24.0,3.4384888476619486,18.0,20041.237113402058,100.0
272,1774114030.778399,42.0,24.0,4.752266686036064,18.0,20041.237113402058,100.0
273,1774114030.784766,42.0,24.0,3.527831744545558,18.0,20041.237113402058,100.0
274,1774114030.790404,42.0,24.0,3.9597844490968845,18.0,20041.237113402058,100.0
275,1774114030.796312,42.0,24.0,4.470370795825784,18.0,20041.237113402058,100.0
276,1774114031.20006,42.0,24.0,3.7800338753134777,18.0,20041.237113402058,100.0
277,1774114031.20492,42.0,24.0,3.887831398260096,18.0,20041.237113402058,100.0
278,1774114031.210898,42.0,24.0,4.2663597020743325,18.0,20041.237113402058,100.0
279,1774114031.215747,42.0,24.0,3.948272594490467,18.0,20041.237113402058,100.0
280,1774114031.220823,42.0,24.0,4.162688926638078,18.0,20041.237113402058,100.0
281,1774114031.605544,42.0,24.0,3.9352146670099524,18.0,20041.237113402058,100.0
282,1774114031.611705,42.0,24.0,3.7198142783686374,18.0,20041.237113402058,100.0
283,1774114031.616695,42.0,24.0,3.4193236078289204,18.0,20041.237113402058,100.0
284,1774114031.622643,42.0,24.0,4.67117092849431,18.0,20041.237113402058,100.0
285,1774114031.628189,42.0,24.0,3.27324713337043,18.0,20041.237113402058,100.0
286,1774114032.022841,42.0,24.0,5.234642532380128,18.0,20041.237113402058,100.0
287,1774114032.028356,42.0,24.0,4.072674695775605,18.0,20041.237113402058,100.0
288,1774114032.033112,42.0,24.0,3.7627410270530417,18.0,20041.237113402058,100.0
289,1774114032.038658,42.0,24.0,3.887556955246491,18.0,20041.237113402058,100.0
290,1774114032.043009,42.0,24.0,4.322571656038611,18.0,20041.237113402058,100.0
291,1774114032.419308,42.0,24.0,4.112647012999196,18.0,20041.237113402058,100.0
292,1774114032.425618,42.0,24.0,4.260099017341473,18.0,20041.237113402058,100.0
293,1774114032.430892,42.0,24.0,4.315712530498922,18.0,20041.237113402058,100.0
294,1774114032.436075,42.0,24.0,3.681699191599587,18.0,20041.237113402058,100.0
295,1774114032.440956,42.0,24.0,3.8733793414901823,18.0,20041.237113402058,100.0
296,1774114032.830142,42.0,24.0,4.385306983135976,18.0,20041.237113402058,100.0
297,1774114032.83527,42.0,24.0,3.6713607878439394,18.0,20041.237113402058,100.0
298,1774114032.840436,42.0,24.0,3.9027718910013793,18.0,20041.237113402058,100.0
299,1774114032.84513,42.0,24.0,3.7076700912741236,18.0,20041.237113402058,100.0
300,1774114032.850377,42.0,24.0,3.778965762270925,18.0,20041.237113402058,100.0
301,1774114032.925601,42.0,24.0,4.485966263844928,18.0,20041.237113402058,100.0
302,1774114032.930413,42.0,24.0,4.334474834795716,18.0,20041.237113402058,100.0
303,1774114032.934425,42.0,24.0,3.7423707112539244,18.0,20041.237113402058,100.0
304,1774114032.938435,42.0,24.0,3.7973836936915175,18.0,20041.237113402058,100.0
305,1774114032.942841,42.0,24.0,4.07040338134419,18.0,20041.237113402058,100.0
306,1774114033.010854,42.0,24.0,4.010062826227061,18.0,20041.237113402058,100.0
307,1774114033.014933,42.0,24.0,3.5664602899611455,18.0,20041.237113402058,100.0
308,1774114033.018868,42.0,24.0,4.375965116587749,18.0,20041.237113402058,100.0
309,1774114033.02346,42.0,24.0,3.836438249812829,18.0,20041.237113402058,100.0
310,1774114033.027632,42.0,24.0,4.1757113057474315,18.0,20041.237113402058,100.0
311,1774114033.105242,42.0,24.0,4.187113066092622,18.0,20041.237113402058,100.0
312,1774114033.109286,42.0,24.0,3.638807989959497,18.0,20041.237113402058,100.0
313,1774114033.113293,42.0,24.0,3.739786708998706,18.0,20041.237113402058,100.0
314,1774114033.11819,42.0,24.0,3.746925042729895,18.0,20041.237113402058,100.0
315,1774114033.122372,42.0,24.0,3.5760942684449675,18.0,20041.237113402058,100.0
316,1774114033.194411,42.0,24.0,4.087652918252736,18.0,20041.237113402058,100.0
317,1774114033.199371,42.0,24.0,3.8056328326059194,18.0,20041.237113402058,100.0
318,1774114033.203389,42.0,24.0,4.26089440478071,18.0,20041.237113402058,100.0
